unique_key,category,descript,dayofweek,pddistrict,resolution,address,longitude,latitude,location,pdid,timestamp
51186992,LIQUOR LAWS,CONSUMING ALCOHOL IN PUBLIC VIEW,Thursday,PARK,"ARREST, BOOKED",DIVISADERO ST / OAK ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",5118699230155,2005-10-20 16:37:00+00:00
40009943,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,PARK,"ARREST, CITED",OAK ST / DIVISADERO ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",4000994365016,2004-01-04 00:03:00+00:00
30304979,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Friday,PARK,PSYCHOPATHIC CASE,OAK ST / DIVISADERO ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",3030497964020,2003-03-14 01:23:00+00:00
40081888,NON-CRIMINAL,LOST PROPERTY,Monday,PARK,NONE,DIVISADERO ST / OAK ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",4008188871000,2004-01-19 23:59:00+00:00
50883339,OTHER OFFENSES,RESISTING ARREST,Sunday,PARK,"ARREST, BOOKED",OAK ST / DIVISADERO ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",5088333927170,2005-08-07 18:55:00+00:00
40064141,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Friday,PARK,NONE,OAK ST / DIVISADERO ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",4006414107041,2004-01-16 23:00:00+00:00
40898774,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Saturday,PARK,"ARREST, CITED",OAK ST / DIVISADERO ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",4089877419090,2004-08-07 12:41:00+00:00
40419273,NON-CRIMINAL,LOST PROPERTY,Monday,PARK,NONE,DIVISADERO ST / OAK ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",4041927371000,2004-04-12 15:00:00+00:00
30835037,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Sunday,PARK,"ARREST, CITED",DIVISADERO ST / OAK ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",3083503727300,2003-07-13 23:17:00+00:00
31356080,WARRANTS,WARRANT ARREST,Wednesday,PARK,"ARREST, BOOKED",OAK ST / DIVISADERO ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",3135608063010,2003-11-19 01:03:00+00:00
40556433,NON-CRIMINAL,FOUND PROPERTY,Wednesday,PARK,NONE,OAK ST / DIVISADERO ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",4055643372000,2004-05-12 17:30:00+00:00
41289512,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,PARK,NONE,OAK ST / DIVISADERO ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",4128951264070,2004-11-11 13:29:00+00:00
41002455,NON-CRIMINAL,LOST PROPERTY,Wednesday,PARK,NONE,DIVISADERO ST / OAK ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",4100245571000,2004-09-01 12:00:00+00:00
30457512,ASSAULT,THREATS AGAINST LIFE,Sunday,PARK,NONE,DIVISADERO ST / OAK ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",3045751219057,2003-03-16 14:30:00+00:00
30667448,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Saturday,PARK,NONE,DIVISADERO ST / OAK ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",3066744807041,2003-05-31 09:00:00+00:00
31039537,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Wednesday,PARK,"ARREST, CITED",DIVISADERO ST / OAK ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",3103953765016,2003-09-03 01:30:00+00:00
51332208,KIDNAPPING,"KIDNAPPING, ADULT VICTIM",Saturday,PARK,NONE,OAK ST / DIVISADERO ST,-122.437422446071,37.773132331609,"(37.773132331609, -122.437422446071)",5133220826141,2005-11-26 02:36:00+00:00
120007962,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Tuesday,PARK,NONE,1500 Block of FELL ST,-122.443395300605,37.773261892637,"(37.773261892637, -122.443395300605)",12000796264070,2012-01-03 22:58:00+00:00
60744583,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Friday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",6074458306372,2006-07-14 10:30:00+00:00
31206413,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Monday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",3120641305023,2003-10-13 09:00:00+00:00
150485225,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Wednesday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",15048522506224,2015-06-03 14:58:00+00:00
110793422,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,PARK,"ARREST, CITED",1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",11079342265010,2011-10-01 23:50:00+00:00
140868584,NON-CRIMINAL,FOUND PROPERTY,Tuesday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",14086858472000,2014-10-14 12:00:00+00:00
91117888,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",9111788864070,2009-10-22 00:01:00+00:00
156029897,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",15602989706244,2015-02-08 19:00:00+00:00
110774739,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",11077473906304,2011-09-22 00:30:00+00:00
50106818,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Thursday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",5010681807041,2005-01-27 23:00:00+00:00
100507443,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,PARK,"ARREST, CITED",1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",10050744368020,2010-06-01 13:10:00+00:00
150973543,NON-CRIMINAL,LOST PROPERTY,Saturday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",15097354371000,2015-11-07 20:45:00+00:00
91086095,ASSAULT,INFLICT INJURY ON COHABITEE,Wednesday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",9108609515040,2008-10-01 00:01:00+00:00
140348326,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",14034832607023,2014-04-26 17:00:00+00:00
50106818,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",5010681807021,2005-01-27 23:00:00+00:00
106009372,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",10600937206244,2009-11-20 23:00:00+00:00
60329157,ASSAULT,INFLICT INJURY ON COHABITEE,Monday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",6032915715040,2006-03-27 10:45:00+00:00
140328146,OTHER OFFENSES,FALSE PERSONATION,Tuesday,PARK,UNFOUNDED,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",14032814609027,2013-01-01 00:01:00+00:00
60329157,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Monday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",6032915703014,2006-03-27 10:45:00+00:00
30873645,SUSPICIOUS OCC,SUSPICIOUS ACT TOWARDS CHILD,Wednesday,PARK,UNFOUNDED,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",3087364564050,2003-07-09 16:00:00+00:00
150185500,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",15018550006373,2015-03-01 01:10:00+00:00
60329157,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Monday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",6032915706302,2006-03-27 10:45:00+00:00
61265003,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Wednesday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",6126500305011,2006-11-22 12:00:00+00:00
150580552,ROBBERY,ROBBERY OF A SERVICE STATION W/DANGEROUS WEAPON,Friday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",15058055203033,2015-07-03 20:42:00+00:00
130626580,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,PARK,NONE,1000 Block of OAK ST,-122.436614181331,37.773291806903,"(37.773291806903, -122.436614181331)",13062658071010,2013-07-29 19:00:00+00:00
150584372,ARSON,ARSON,Sunday,PARK,NONE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",15058437226030,2015-07-05 02:54:00+00:00
140767077,WEAPON LAWS,POSS OF FIREARM BY CONVICTED FELON/ADDICT/ALIEN,Thursday,PARK,"ARREST, BOOKED",1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",14076707712080,2014-09-11 17:18:00+00:00
50426741,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Sunday,PARK,NONE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",5042674103011,2005-04-17 22:00:00+00:00
30417005,LARCENY/THEFT,GRAND THEFT BICYCLE,Tuesday,PARK,NONE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",3041700506314,2003-04-08 15:00:00+00:00
130901241,DRUNKENNESS,UNDER INFLUENCE OF ALCOHOL IN A PUBLIC PLACE,Thursday,PARK,"ARREST, BOOKED",1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",13090124119090,2013-10-24 03:16:00+00:00
60298477,NON-CRIMINAL,LOST PROPERTY,Saturday,PARK,NONE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",6029847771000,2006-03-18 23:58:00+00:00
96059025,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,PARK,NONE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",9605902528150,2009-07-23 18:00:00+00:00
61370254,VEHICLE THEFT,STOLEN TRUCK,Tuesday,PARK,NONE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",6137025407025,2006-12-19 19:00:00+00:00
100012903,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Tuesday,PARK,NONE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",10001290328160,2010-01-05 02:45:00+00:00
91315656,BURGLARY,"BURGLARY OF RESIDENCE, UNLAWFUL ENTRY",Sunday,PARK,DISTRICT ATTORNEY REFUSES TO PROSECUTE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",9131565605043,2009-12-27 14:00:00+00:00
96128131,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,PARK,NONE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",9612813106244,2009-12-09 07:45:00+00:00
136134494,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,PARK,NONE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",13613449428150,2013-07-30 23:00:00+00:00
40752744,VEHICLE THEFT,"VEHICLE, RECOVERED, AUTO",Monday,PARK,NONE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",4075274407041,2004-06-28 09:45:00+00:00
71161968,MISSING PERSON,FOUND PERSON,Monday,PARK,LOCATED,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",7116196875000,2007-11-12 11:15:00+00:00
50200147,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Sunday,PARK,NONE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",5020014728100,2005-02-20 00:30:00+00:00
50635027,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,PARK,NONE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",5063502728150,2005-06-06 08:02:00+00:00
120281893,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Monday,PARK,NONE,1500 Block of FELL ST,-122.44341741324,37.7733703353662,"(37.7733703353662, -122.44341741324)",12028189305083,2012-04-09 14:15:00+00:00
140642253,WARRANTS,ENROUTE TO PAROLE OFFICER,Saturday,PARK,"ARREST, BOOKED",FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",14064225362030,2014-08-02 15:58:00+00:00
80929420,LARCENY/THEFT,ATTEMPTED THEFT FROM LOCKED VEHICLE,Tuesday,PARK,UNFOUNDED,FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",8092942006240,2008-09-02 18:38:00+00:00
96123727,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,PARK,NONE,LYON ST / FELL ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",9612372706244,2009-11-30 18:00:00+00:00
130251795,OTHER OFFENSES,MISCELLANEOUS STATE MISDEMEANOR,Wednesday,PARK,"ARREST, CITED",LYON ST / FELL ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",13025179527300,2013-03-27 06:54:00+00:00
150655218,NON-CRIMINAL,FOUND PROPERTY,Tuesday,PARK,"ARREST, BOOKED",FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",15065521872000,2015-07-28 01:01:00+00:00
120524182,NON-CRIMINAL,AIDED CASE,Tuesday,PARK,NONE,FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",12052418251040,2012-07-03 13:15:00+00:00
140415414,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Sunday,PARK,NONE,FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",14041541464085,2014-05-18 12:30:00+00:00
140642253,DRUG/NARCOTIC,POSSESSION OF METH-AMPHETAMINE FOR SALE,Saturday,PARK,"ARREST, BOOKED",FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",14064225316652,2014-08-02 15:58:00+00:00
110988190,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,PARK,NONE,FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",11098819007021,2011-12-09 18:00:00+00:00
136026192,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",13602619206244,2013-02-03 22:00:00+00:00
140704869,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Friday,PARK,"ARREST, CITED",LYON ST / FELL ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",14070486965016,2014-08-22 14:10:00+00:00
80929420,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Tuesday,PARK,UNFOUNDED,FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",8092942068020,2008-09-02 18:38:00+00:00
150655218,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Tuesday,PARK,"ARREST, BOOKED",FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",15065521865050,2015-07-28 01:01:00+00:00
100453482,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,PARK,"ARREST, BOOKED",FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",10045348203014,2010-05-16 12:26:00+00:00
60185642,DRUG/NARCOTIC,SALE OF HEROIN,Friday,PARK,NONE,FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",6018564216120,2006-02-17 16:25:00+00:00
76061078,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,PARK,NONE,LYON ST / FELL ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",7606107806244,2007-08-18 00:30:00+00:00
61216078,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,PARK,NONE,LYON ST / FELL ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",6121607807021,2006-11-11 19:00:00+00:00
150674688,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Monday,PARK,NONE,FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",15067468864015,2015-08-03 13:00:00+00:00
140051262,NON-CRIMINAL,"CIVIL SIDEWALKS, CITATION",Saturday,PARK,NONE,FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",14005126264002,2014-01-18 07:48:00+00:00
120420756,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,PARK,NONE,FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",12042075607021,2012-05-25 18:00:00+00:00
126067720,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Sunday,PARK,NONE,LYON ST / FELL ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",12606772006372,2012-05-20 12:00:00+00:00
150655218,NON-CRIMINAL,LOST PROPERTY,Tuesday,PARK,"ARREST, BOOKED",FELL ST / LYON ST,-122.442565616713,37.773424019842,"(37.773424019842, -122.442565616713)",15065521871000,2015-07-28 01:01:00+00:00
140177410,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Wednesday,PARK,NONE,800 Block of MASONIC AV,-122.445926899291,37.773465045296,"(37.773465045296, -122.445926899291)",14017741019050,2014-01-01 00:01:00+00:00
110943188,ROBBERY,ATTEMPTED ROBBERY ON THE STREET WITH BODILY FORCE,Wednesday,PARK,JUVENILE BOOKED,800 Block of MASONIC AV,-122.445926899291,37.773465045296,"(37.773465045296, -122.445926899291)",11094318803414,2011-11-23 10:12:00+00:00
130691630,BURGLARY,"BURGLARY OF STORE, FORCIBLE ENTRY",Tuesday,PARK,NONE,800 Block of MASONIC AV,-122.445926899291,37.773465045296,"(37.773465045296, -122.445926899291)",13069163005051,2013-08-20 02:58:00+00:00
110358236,NON-CRIMINAL,FOUND PROPERTY,Monday,PARK,NONE,800 Block of MASONIC AV,-122.445926899291,37.773465045296,"(37.773465045296, -122.445926899291)",11035823672000,2011-05-02 17:00:00+00:00
40979459,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,PARK,NONE,800 Block of MASONIC AV,-122.445926899291,37.773465045296,"(37.773465045296, -122.445926899291)",4097945907021,2004-08-27 00:05:00+00:00
131062884,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Wednesday,PARK,NONE,CLAYTON ST / HAYES ST,-122.44932684099,37.7735239231018,"(37.7735239231018, -122.44932684099)",13106288464070,2013-12-18 12:30:00+00:00
120889180,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,PARK,NONE,HAYES ST / CLAYTON ST,-122.44932684099,37.7735239231018,"(37.7735239231018, -122.44932684099)",12088918007021,2012-11-01 14:00:00+00:00
61304786,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Wednesday,PARK,NONE,CLAYTON ST / HAYES ST,-122.44932684099,37.7735239231018,"(37.7735239231018, -122.44932684099)",6130478606241,2006-12-06 16:00:00+00:00
61286128,WARRANTS,WARRANT ARREST,Monday,PARK,"ARREST, BOOKED",CLAYTON ST / HAYES ST,-122.44932684099,37.7735239231018,"(37.7735239231018, -122.44932684099)",6128612863010,2006-12-04 00:10:00+00:00
156291488,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,HAYES ST / CLAYTON ST,-122.44932684099,37.7735239231018,"(37.7735239231018, -122.44932684099)",15629148806244,2015-11-29 18:00:00+00:00
31095266,MISSING PERSON,MISSING ADULT,Tuesday,PARK,NONE,400 Block of CENTRAL AV,-122.44438053783,37.7736811131559,"(37.7736811131559, -122.44438053783)",3109526674000,2003-09-16 17:58:00+00:00
80131471,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,PARK,NONE,400 Block of CENTRAL AV,-122.44438053783,37.7736811131559,"(37.7736811131559, -122.44438053783)",8013147168020,2008-02-07 00:40:00+00:00
130786855,VANDALISM,"MALICIOUS MISCHIEF, BREAKING WINDOWS",Wednesday,PARK,NONE,400 Block of CENTRAL AV,-122.44424387142,37.7736984221891,"(37.7736984221891, -122.44424387142)",13078685528100,2013-09-18 06:00:00+00:00
30462981,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Saturday,PARK,NONE,400 Block of CENTRAL AV,-122.44424387142,37.7736984221891,"(37.7736984221891, -122.44424387142)",3046298171010,2003-04-19 12:00:00+00:00
140896165,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Thursday,PARK,"ARREST, BOOKED",400 Block of CENTRAL AV,-122.44424387142,37.7736984221891,"(37.7736984221891, -122.44424387142)",14089616515151,2014-10-23 03:14:00+00:00
106010040,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,PARK,NONE,400 Block of CENTRAL AV,-122.44424387142,37.7736984221891,"(37.7736984221891, -122.44424387142)",10601004006244,2010-01-17 23:30:00+00:00
130844748,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Saturday,PARK,"ARREST, BOOKED",400 Block of CENTRAL AV,-122.44424387142,37.7736984221891,"(37.7736984221891, -122.44424387142)",13084474827130,2013-10-05 17:00:00+00:00
70349399,FORGERY/COUNTERFEITING,"FORGERY, DRIVERS LICENSE OR ID-CARD",Sunday,PARK,NONE,400 Block of CENTRAL AV,-122.44424387142,37.7736984221891,"(37.7736984221891, -122.44424387142)",7034939909120,2007-04-01 00:01:00+00:00
120228908,ARSON,ARSON OF AN INHABITED DWELLING,Tuesday,PARK,NONE,400 Block of CENTRAL AV,-122.44424387142,37.7736984221891,"(37.7736984221891, -122.44424387142)",12022890826036,2012-03-20 23:00:00+00:00
130818442,BURGLARY,"BURGLARY OF FLAT, UNLAWFUL ENTRY",Friday,PARK,NONE,400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",13081844205023,2013-09-27 07:15:00+00:00
80032841,VEHICLE THEFT,STOLEN MOTORCYCLE,Monday,PARK,UNFOUNDED,400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",8003284107023,2008-01-07 10:00:00+00:00
61226287,BURGLARY,"BURGLARY, HOT PROWL, UNLAWFUL ENTRY",Thursday,PARK,NONE,400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",6122628705083,2006-11-16 23:30:00+00:00
100388760,ASSAULT,INFLICT INJURY ON COHABITEE,Friday,PARK,"ARREST, BOOKED",400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",10038876015040,2009-05-01 06:00:00+00:00
70786412,NON-CRIMINAL,LOST PROPERTY,Saturday,PARK,NONE,400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",7078641271000,2007-03-17 21:00:00+00:00
100388760,OTHER OFFENSES,RESISTING ARREST,Friday,PARK,"ARREST, BOOKED",400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",10038876027170,2009-05-01 06:00:00+00:00
140519260,OTHER OFFENSES,RESISTING ARREST,Monday,PARK,"ARREST, BOOKED",400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",14051926027170,2014-06-23 05:45:00+00:00
110526966,OTHER OFFENSES,"STAY AWAY ORDER VIOLATION, DV RELATED",Thursday,PARK,NONE,400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",11052696615151,2011-06-30 17:18:00+00:00
80355756,FRAUD,"CREDIT CARD, THEFT BY USE OF",Saturday,PARK,NONE,400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",8035575609320,2008-03-29 18:00:00+00:00
100100257,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,PARK,NONE,400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",10010025706301,2010-01-30 11:00:00+00:00
100336957,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Sunday,PARK,NONE,400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",10033695703014,2010-04-11 21:15:00+00:00
31268930,ASSAULT,BATTERY,Tuesday,PARK,NONE,400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",3126893004134,2003-10-28 20:00:00+00:00
106066639,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,PARK,NONE,400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",10606663928150,2010-06-09 13:00:00+00:00
101171227,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Tuesday,PARK,"ARREST, BOOKED",400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",10117122704013,2010-12-21 07:50:00+00:00
110188425,ASSAULT,ELDER ADULT OR DEPENDENT ABUSE (NOT EMBEZZLEMENT OR THEFT),Saturday,PARK,NONE,400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",11018842515041,2011-03-05 12:25:00+00:00
40781931,BURGLARY,"BURGLARY,RESIDENCE UNDER CONSTRT, ATT. FORCIBLE",Thursday,PARK,NONE,400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",4078193105142,2004-07-08 17:00:00+00:00
100982425,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Friday,PARK,"ARREST, BOOKED",400 Block of SCOTT ST,-122.43577940458,37.7738288559127,"(37.7738288559127, -122.43577940458)",10098242504013,2010-10-22 13:25:00+00:00
